"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"SOCS3" 0 0.689069526465087 0.438 0.256 0 "0" "SOCS3"
"CD9" 0 0.687932948244578 0.684 0.512 0 "0" "CD9"
"LRRC25" 0 0.68448384999857 0.312 0.036 0 "0" "LRRC25"
"VSIR" 0 0.677464071741871 0.374 0.101 0 "0" "VSIR"
"MAP3K8" 0 0.676689256412848 0.339 0.075 0 "0" "MAP3K8"
"B2M" 0 0.67496497589151 0.998 0.969 0 "0" "B2M"
"CPEB4" 0 0.673984447336363 0.361 0.119 0 "0" "CPEB4"
"DNAJB6" 0 0.673931227109403 0.572 0.395 0 "0" "DNAJB6"
"CSF2RA" 0 0.670331406558586 0.296 0.03 0 "0" "CSF2RA"
"A2M" 0 0.668622092983522 0.679 0.401 0 "0" "A2M"
"MXD1" 0 0.665732167322859 0.303 0.087 0 "0" "MXD1"
"PFKFB3" 0 0.664761020878516 0.31 0.086 0 "0" "PFKFB3"
"NCF2" 0 0.663410623025977 0.318 0.038 0 "0" "NCF2"
"EVI2B" 0 0.663357012708592 0.401 0.129 0 "0" "EVI2B"
"PTAFR" 0 0.660547699723017 0.282 0.027 0 "0" "PTAFR"
"MYO5A" 0 0.660210245482583 0.342 0.083 0 "0" "MYO5A"
"RAB31" 0 0.658724945634686 0.531 0.293 0 "0" "RAB31"
"DNAJB1" 0 0.65728242225476 0.689 0.552 0 "0" "DNAJB1"
"CD37" 0 0.657104050762327 0.49 0.126 0 "0" "CD37"
"GM2A" 0 0.656386188832385 0.346 0.106 0 "0" "GM2A"
"UBC" 0 0.656174790309887 0.912 0.827 0 "0" "UBC"
"SH3BGRL" 0 0.654429399414022 0.653 0.443 0 "0" "SH3BGRL"
"PRNP" 0 0.65439166145432 0.43 0.224 0 "0" "PRNP"
"GNS" 0 0.653737492919746 0.458 0.173 0 "0" "GNS"
"CCR1" 0 0.651549719220489 0.311 0.078 0 "0" "CCR1"
"DOCK4" 0 0.651019519052355 0.324 0.065 0 "0" "DOCK4"
"BST2" 0 0.649804778932952 0.706 0.407 0 "0" "BST2"
"NAGK" 0 0.648716052360688 0.477 0.258 0 "0" "NAGK"
"LILRB2" 0 0.646105970840036 0.288 0.028 0 "0" "LILRB2"
"GAS6" 0 0.642777055233399 0.38 0.124 0 "0" "GAS6"
"PTPN6" 0 0.632593675454874 0.363 0.082 0 "0" "PTPN6"
"CSRNP1" 0 0.632286639635651 0.346 0.113 0 "0" "CSRNP1"
"SCAMP2" 0 0.631444775669039 0.433 0.195 0 "0" "SCAMP2"
"LGALS3" 0 0.628244833980279 0.751 0.575 0 "0" "LGALS3"
"ACSL1" 0 0.628222926101611 0.293 0.067 0 "0" "ACSL1"
"CPM" 0 0.627676413222948 0.274 0.046 0 "0" "CPM"
"CDKN1A" 0 0.62631568342077 0.435 0.239 0 "0" "CDKN1A"
"SQSTM1" 0 0.621605597495537 0.602 0.404 0 "0" "SQSTM1"
"SYK" 0 0.621059948806766 0.319 0.066 0 "0" "SYK"
"DMXL2" 0 0.618722022593867 0.312 0.058 0 "0" "DMXL2"
"HCK" 0 0.618512890736704 0.299 0.049 0 "0" "HCK"
"RANBP2" 0 0.618318954800933 0.376 0.168 0 "0" "RANBP2"
"DAZAP2" 0 0.617920153824843 0.549 0.326 0 "0" "DAZAP2"
"SERPINB1" 0 0.616182146942351 0.472 0.232 0 "0" "SERPINB1"
"SLC4A7" 0 0.615831627598175 0.356 0.122 0 "0" "SLC4A7"
"TFEC" 0 0.611691529222822 0.311 0.058 0 "0" "TFEC"
"STX11" 0 0.607340467181759 0.275 0.044 0 "0" "STX11"
"LRRFIP1" 0 0.607098807216695 0.586 0.35 0 "0" "LRRFIP1"
"RAB5C" 0 0.606862668728524 0.577 0.379 0 "0" "RAB5C"
"TMEM37" 0 0.602101826079985 0.268 0.045 0 "0" "TMEM37"
"SCARB2" 0 0.601679092868657 0.493 0.277 0 "0" "SCARB2"
"CALHM6" 0 0.600785914616633 0.266 0.058 0 "0" "CALHM6"
"ATP13A3" 0 0.60052075893124 0.322 0.121 0 "0" "ATP13A3"
"TSPAN4" 0 0.598961071092726 0.485 0.302 0 "0" "TSPAN4"
"PARP14" 0 0.597749609787764 0.387 0.166 0 "0" "PARP14"
"MOB1A" 0 0.597045828127018 0.513 0.286 0 "0" "MOB1A"
"LAP3" 0 0.596305940151353 0.451 0.269 0 "0" "LAP3"
"CREBL2" 0 0.595583644760108 0.316 0.092 0 "0" "CREBL2"
"HEXB" 0 0.594919333093726 0.513 0.297 0 "0" "HEXB"
"RAB20" 0 0.594428123526577 0.292 0.05 0 "0" "RAB20"
"DDX3Y" 0 0.594221117830701 0.334 0.107 0 "0" "DDX3Y"
"DRAM2" 0 0.593849925601433 0.437 0.235 0 "0" "DRAM2"
"SKAP2" 0 0.591947468403538 0.433 0.198 0 "0" "SKAP2"
"LACC1" 0 0.58686792137483 0.255 0.034 0 "0" "LACC1"
"TAGAP" 0 0.585954084677433 0.283 0.053 0 "0" "TAGAP"
"CNPY3" 0 0.585742978932888 0.488 0.273 0 "0" "CNPY3"
"ELL2" 0 0.585082776027377 0.325 0.128 0 "0" "ELL2"
"ATP1B3" 0 0.583277610584431 0.598 0.493 0 "0" "ATP1B3"
"RAB32" 0 0.582567767795679 0.474 0.288 0 "0" "RAB32"
"MYO9B" 0 0.581714627939976 0.366 0.122 0 "0" "MYO9B"
"KYNU" 0 0.578129451979244 0.265 0.035 0 "0" "KYNU"
"SH3BGRL3" 0 0.576160443697755 0.886 0.755 0 "0" "SH3BGRL3"
"PPP1R15B" 0 0.575654131871543 0.341 0.127 0 "0" "PPP1R15B"
"GADD45B" 0 0.575539325301625 0.799 0.609 0 "0" "GADD45B"
"MTSS1" 0 0.574518940471914 0.314 0.1 0 "0" "MTSS1"
"TPM3" 0 0.573118179341157 0.691 0.526 0 "0" "TPM3"
"WIPF1" 0 0.570373968022156 0.448 0.202 0 "0" "WIPF1"
"USF2" 0 0.570008046162396 0.417 0.196 0 "0" "USF2"
"MAT2A" 0 0.569316072938364 0.406 0.234 0 "0" "MAT2A"
"DPP7" 0 0.56914555192684 0.599 0.41 0 "0" "DPP7"
"TMEM123" 0 0.568156920287957 0.506 0.294 0 "0" "TMEM123"
"CAPZA2" 0 0.568005173406597 0.575 0.381 0 "0" "CAPZA2"
"BAG3" 0 0.566461735993086 0.258 0.155 0 "0" "BAG3"
"GPRIN3" 0 0.563939877615999 0.292 0.054 0 "0" "GPRIN3"
"ETV5" 0 0.563874013651775 0.263 0.054 0 "0" "ETV5"
"SGPL1" 0 0.56265671922469 0.297 0.072 0 "0" "SGPL1"
"RAP1A" 0 0.560882607278104 0.526 0.323 0 "0" "RAP1A"
"PLEKHO1" 0 0.560797476786037 0.438 0.251 0 "0" "PLEKHO1"
"HSPA1A" 0 0.559923890180149 0.899 0.804 0 "0" "HSPA1A"
"SLC8A1" 0 0.559801280413569 0.279 0.058 0 "0" "SLC8A1"
"RILPL2" 0 0.557811180786636 0.382 0.167 0 "0" "RILPL2"
"ARRDC3" 0 0.555730938824346 0.339 0.161 0 "0" "ARRDC3"
"CALM3" 0 0.555670592889332 0.669 0.514 0 "0" "CALM3"
"SLC43A3" 0 0.555112291634041 0.341 0.143 0 "0" "SLC43A3"
"ATP6V0D1" 0 0.553738528621754 0.502 0.309 0 "0" "ATP6V0D1"
"GNPDA1" 0 0.553209217714818 0.338 0.138 0 "0" "GNPDA1"
"CEP170" 0 0.552737105982713 0.371 0.155 0 "0" "CEP170"
"MYO1F" 0 0.552493893321423 0.319 0.071 0 "0" "MYO1F"
"PTPRC" 0 0.5512973155715 0.592 0.201 0 "0" "PTPRC"
"BTG1" 0 0.549627783839047 0.782 0.672 0 "0" "BTG1"
"TRIB1" 0 0.548973968371419 0.261 0.079 0 "0" "TRIB1"
"RAB10" 0 0.548219139087326 0.495 0.306 0 "0" "RAB10"
"AHR" 0 0.547595116983824 0.298 0.091 0 "0" "AHR"
"CD164" 0 0.546558583582256 0.583 0.402 0 "0" "CD164"
"WSB1" 0 0.545854784736848 0.595 0.386 0 "0" "WSB1"
"ZFHX3" 0 0.545805479543882 0.395 0.2 0 "0" "ZFHX3"
"SCPEP1" 0 0.544906890365137 0.429 0.233 0 "0" "SCPEP1"
"CAP1" 0 0.542135980261401 0.673 0.506 0 "0" "CAP1"
"GPSM3" 0 0.541574380473676 0.444 0.174 0 "0" "GPSM3"
"ITPR2" 0 0.540934422559107 0.346 0.13 0 "0" "ITPR2"
"C1orf54" 0 0.539874614393814 0.391 0.186 0 "0" "C1orf54"
"SMS" 0 0.539511901120854 0.481 0.287 0 "0" "SMS"
"LAMP1" 0 0.53927806017898 0.566 0.368 0 "0" "LAMP1"
"PLA2G15" 0 0.539090627056317 0.273 0.062 0 "0" "PLA2G15"
"LAT2" 0 0.536232437998583 0.33 0.097 0 "0" "LAT2"
"DOCK2" 0 0.535653672538772 0.301 0.057 0 "0" "DOCK2"
"HLA-B" 0 0.53426745660064 0.946 0.77 0 "0" "HLA-B"
"FRMD4A" 0 0.534190470423084 0.294 0.082 0 "0" "FRMD4A"
"NUP214" 0 0.534060683633635 0.318 0.105 0 "0" "NUP214"
"CMTM6" 0 0.533834716606493 0.508 0.301 0 "0" "CMTM6"
"TGOLN2" 0 0.531680774514118 0.502 0.304 0 "0" "TGOLN2"
"SLC1A3" 0 0.531195414314671 0.261 0.071 0 "0" "SLC1A3"
"STX7" 0 0.527164183493419 0.35 0.144 0 "0" "STX7"
"SLA" 0 0.526494935455625 0.327 0.067 0 "0" "SLA"
"ZYX" 0 0.526473777041096 0.375 0.175 0 "0" "ZYX"
"FOSL2" 0 0.526349852146862 0.413 0.285 0 "0" "FOSL2"
"ELF1" 0 0.523290337808185 0.437 0.199 0 "0" "ELF1"
"EVI2A" 0 0.52097293370542 0.363 0.154 0 "0" "EVI2A"
"BLVRA" 0 0.519944942035135 0.437 0.246 0 "0" "BLVRA"
"RAC1" 0 0.519715857753672 0.87 0.741 0 "0" "RAC1"
"TAOK3" 0 0.519704249171402 0.413 0.203 0 "0" "TAOK3"
"ATP6V0A1" 0 0.518702455126833 0.28 0.064 0 "0" "ATP6V0A1"
"SDSL" 0 0.518093941371329 0.271 0.076 0 "0" "SDSL"
"DRAM1" 0 0.518020277654189 0.256 0.041 0 "0" "DRAM1"
"ZNF267" 0 0.517619175752306 0.294 0.099 0 "0" "ZNF267"
"ANXA5" 0 0.516947849658255 0.773 0.656 0 "0" "ANXA5"
"RHOA" 0 0.516272774433082 0.768 0.644 0 "0" "RHOA"
"PDXK" 0 0.514999984849143 0.496 0.307 0 "0" "PDXK"
"STX4" 0 0.514552332413095 0.382 0.192 0 "0" "STX4"
"ARL8B" 0 0.513558109934636 0.353 0.146 0 "0" "ARL8B"
"EPSTI1" 0 0.511421538059646 0.327 0.139 0 "0" "EPSTI1"
"RAPGEF1" 0 0.511343031637891 0.306 0.086 0 "0" "RAPGEF1"
"TNFSF12" 0 0.5112968996197 0.312 0.094 0 "0" "TNFSF12"
"IFNGR2" 0 0.510620516198442 0.498 0.316 0 "0" "IFNGR2"
"RALGDS" 0 0.509172518966857 0.277 0.096 0 "0" "RALGDS"
"EMB" 0 0.508986042541743 0.283 0.068 0 "0" "EMB"
"ATP6V1F" 0 0.508550481913465 0.774 0.596 0 "0" "ATP6V1F"
"GNB4" 0 0.508063968219722 0.375 0.179 0 "0" "GNB4"
"CDV3" 0 0.507460618503107 0.5 0.31 0 "0" "CDV3"
"BCAT1" 0 0.505982953693022 0.333 0.146 0 "0" "BCAT1"
"JUNB" 0 0.505788317669231 0.805 0.701 0 "0" "JUNB"
"HOMER3" 0 0.505434426221359 0.375 0.181 0 "0" "HOMER3"
"SWAP70" 0 0.503106276468992 0.325 0.111 0 "0" "SWAP70"
"FNBP1" 0 0.503053379371738 0.35 0.11 0 "0" "FNBP1"
"HNRNPU" 0 0.502607869861106 0.65 0.547 0 "0" "HNRNPU"
"CCNL1" 0 0.501634561689144 0.578 0.395 0 "0" "CCNL1"
"SDC3" 0 0.500850718442635 0.284 0.101 0 "0" "SDC3"
"CANX" 0 0.500378875654483 0.632 0.468 0 "0" "CANX"
"MFSD12" 0 0.500200830333178 0.353 0.144 0 "0" "MFSD12"
"CORO1A" 0 0.499528590372219 0.515 0.176 0 "0" "CORO1A"
"SULT1A1" 0 0.497930447135255 0.268 0.069 0 "0" "SULT1A1"
"FMNL1" 0 0.497653260833057 0.345 0.103 0 "0" "FMNL1"
"CAB39" 0 0.495450136743989 0.329 0.126 0 "0" "CAB39"
"FAM49A" 0 0.494249241513447 0.262 0.055 0 "0" "FAM49A"
"FXYD5" 0 0.494003379120305 0.685 0.467 0 "0" "FXYD5"
"MIDN" 0 0.493273318929709 0.406 0.252 0 "0" "MIDN"
"RGS19" 0 0.492274109443766 0.368 0.169 0 "0" "RGS19"
"GSTO1" 0 0.49216398486448 0.691 0.529 0 "0" "GSTO1"
"MSN" 0 0.492011584918406 0.563 0.381 0 "0" "MSN"
"FMNL2" 0 0.491169059708216 0.284 0.079 0 "0" "FMNL2"
"ADCY7" 0 0.489787589857756 0.253 0.044 0 "0" "ADCY7"
"PPP1R18" 0 0.487710964668106 0.406 0.202 0 "0" "PPP1R18"
"BHLHE40" 0 0.487403031569692 0.366 0.193 0 "0" "BHLHE40"
"VEGFA" 0 0.48555475763936 0.381 0.225 0 "0" "VEGFA"
"ARAP1" 0 0.485410842517177 0.289 0.076 0 "0" "ARAP1"
"RNF213" 0 0.484405087824344 0.466 0.249 0 "0" "RNF213"
"ST8SIA4" 0 0.481015246643003 0.297 0.088 0 "0" "ST8SIA4"
"ALCAM" 0 0.479966429055907 0.288 0.115 0 "0" "ALCAM"
"WAS" 0 0.479913266240506 0.299 0.078 0 "0" "WAS"
"YBX3" 0 0.47754566480657 0.536 0.366 0 "0" "YBX3"
"HSPA1B" 0 0.476702217367019 0.694 0.587 0 "0" "HSPA1B"
"GBP2" 0 0.47492941654302 0.337 0.141 0 "0" "GBP2"
"PICALM" 0 0.474485208380344 0.367 0.167 0 "0" "PICALM"
"BIRC3" 0 0.474261690534276 0.263 0.125 0 "0" "BIRC3"
"GLRX" 0 0.47380035284291 0.544 0.299 0 "0" "GLRX"
"SERINC1" 0 0.472786712997593 0.422 0.24 0 "0" "SERINC1"
"CLTA" 0 0.472214859824322 0.715 0.598 0 "0" "CLTA"
"VMP1" 0 0.471471777771875 0.558 0.442 0 "0" "VMP1"
"RGS10" 0 0.470984426161261 0.752 0.386 0 "0" "RGS10"
"AP2S1" 0 0.470073596286555 0.771 0.63 0 "0" "AP2S1"
"ZSWIM6" 0 0.469991020530371 0.263 0.068 0 "0" "ZSWIM6"
"IGF1" 0 0.469016754655925 0.304 0.047 0 "0" "IGF1"
"GPR137B" 0 0.468881790786265 0.315 0.116 0 "0" "GPR137B"
"CYTH1" 0 0.4659656353083 0.287 0.077 0 "0" "CYTH1"
"PABPC4" 0 0.464695203331335 0.438 0.265 0 "0" "PABPC4"
"TNFRSF1A" 0 0.46469060602187 0.442 0.25 0 "0" "TNFRSF1A"
"IDH1" 0 0.464336663695745 0.326 0.162 0 "0" "IDH1"
"WASHC4" 0 0.463303840494633 0.331 0.133 0 "0" "WASHC4"
"TPT1" 0 0.463246938229175 0.984 0.964 0 "0" "TPT1"
"ZFAND5" 0 0.463031662963165 0.542 0.394 0 "0" "ZFAND5"
"PDE4B" 0 0.46058886493862 0.268 0.084 0 "0" "PDE4B"
"ITSN1" 0 0.457526705329253 0.279 0.118 0 "0" "ITSN1"
"PEPD" 0 0.456864305830039 0.39 0.208 0 "0" "PEPD"
"FNIP2" 0 0.456623665212949 0.298 0.14 0 "0" "FNIP2"
"COMT" 0 0.456513324842476 0.547 0.384 0 "0" "COMT"
"CAPZB" 0 0.455589903990519 0.741 0.609 0 "0" "CAPZB"
"DAPK1" 0 0.454733326244563 0.251 0.06 0 "0" "DAPK1"
"VASP" 0 0.452745553448731 0.386 0.194 0 "0" "VASP"
"GPR65" 0 0.452643949808541 0.252 0.053 0 "0" "GPR65"
"S100A9" 0 0.452217111502767 0.421 0.081 0 "0" "S100A9"
"INPP5D" 0 0.451456318769591 0.252 0.051 0 "0" "INPP5D"
"TGIF1" 0 0.450322374178307 0.307 0.134 0 "0" "TGIF1"
"SQOR" 0 0.449676230469929 0.34 0.127 0 "0" "SQOR"
"TNFRSF14" 0 0.447502250207984 0.356 0.149 0 "0" "TNFRSF14"
"NAGA" 0 0.447108342645643 0.28 0.102 0 "0" "NAGA"
"EPS15" 0 0.446748534313716 0.295 0.118 0 "0" "EPS15"
"CITED2" 0 0.446621018958652 0.336 0.217 0 "0" "CITED2"
"CAMK1" 0 0.444264376180997 0.272 0.094 0 "0" "CAMK1"
"PLEKHB2" 0 0.443975596572455 0.374 0.182 0 "0" "PLEKHB2"
"CD33" 0 0.443974030444371 0.258 0.073 0 "0" "CD33"
"IL13RA1" 0 0.442155663172489 0.317 0.145 0 "0" "IL13RA1"
"KIAA0930" 0 0.441658323213438 0.312 0.123 0 "0" "KIAA0930"
"PTBP3" 0 0.441515322173947 0.333 0.14 0 "0" "PTBP3"
"CLN8" 0 0.441497548865923 0.259 0.084 0 "0" "CLN8"
"GNAQ" 0 0.441119587677374 0.349 0.179 0 "0" "GNAQ"
"CCDC88A" 0 0.441065402582953 0.534 0.344 0 "0" "CCDC88A"
"HLA-A" 0 0.440476403651292 0.937 0.84 0 "0" "HLA-A"
"PTPRJ" 0 0.440200162317314 0.255 0.065 0 "0" "PTPRJ"
"ACTR3" 0 0.439304978746934 0.573 0.417 0 "0" "ACTR3"
"ZFYVE16" 0 0.437778725736472 0.31 0.138 0 "0" "ZFYVE16"
"CLIC1" 0 0.43716215152079 0.825 0.726 0 "0" "CLIC1"
"WTAP" 0 0.436477145210311 0.371 0.242 0 "0" "WTAP"
"P2RX4" 0 0.434768778171018 0.252 0.069 0 "0" "P2RX4"
"OAS1" 0 0.434408702691291 0.259 0.1 0 "0" "OAS1"
"ARHGAP45" 0 0.434088821436086 0.26 0.06 0 "0" "ARHGAP45"
"SERPINB6" 0 0.433891878626144 0.514 0.355 0 "0" "SERPINB6"
"PARVG" 0 0.433498919438127 0.287 0.089 0 "0" "PARVG"
"PECAM1" 0 0.433443667550753 0.336 0.071 0 "0" "PECAM1"
"AXL" 0 0.432768260861 0.277 0.11 0 "0" "AXL"
"IFRD1" 0 0.432285606837269 0.388 0.258 0 "0" "IFRD1"
"GNA15" 0 0.432035005005592 0.254 0.075 0 "0" "GNA15"
"TIPARP" 0 0.431712826805518 0.286 0.144 0 "0" "TIPARP"
"PPIF" 0 0.43100797492791 0.31 0.185 0 "0" "PPIF"
"PIM3" 0 0.429862368386652 0.357 0.23 0 "0" "PIM3"
"GLA" 0 0.429458757884464 0.297 0.145 0 "0" "GLA"
"FUOM" 0 0.429385029016698 0.317 0.167 0 "0" "FUOM"
"KIF1B" 0 0.428526837758435 0.27 0.103 0 "0" "KIF1B"
"SASH1" 0 0.427981326833979 0.25 0.068 0 "0" "SASH1"
"DHRS3" 0 0.426501496453921 0.272 0.096 0 "0" "DHRS3"
"TACC1" 0 0.426024226324336 0.41 0.232 0 "0" "TACC1"
"AKR1A1" 0 0.425530077560895 0.57 0.453 0 "0" "AKR1A1"
"OSTF1" 0 0.424622285316626 0.491 0.315 0 "0" "OSTF1"
"ABCC5" 0 0.424308282142965 0.255 0.085 0 "0" "ABCC5"
"BLOC1S1" 0 0.424187270569245 0.646 0.494 0 "0" "BLOC1S1"
"DOCK8" 0 0.423798087449675 0.299 0.086 0 "0" "DOCK8"
"TWF2" 0 0.417470825044776 0.436 0.265 0 "0" "TWF2"
"TAPBP" 0 0.417164029015096 0.438 0.251 0 "0" "TAPBP"
"SNX9" 0 0.416036205513884 0.304 0.139 0 "0" "SNX9"
"ACTB" 0 0.413064141563444 0.991 0.976 0 "0" "ACTB"
"TMBIM6" 0 0.412231178601796 0.813 0.693 0 "0" "TMBIM6"
"PREX1" 0 0.411978825914037 0.324 0.136 0 "0" "PREX1"
"LRP1" 0 0.411907310408946 0.551 0.295 0 "0" "LRP1"
"BNIP3L" 0 0.411383754242621 0.488 0.362 0 "0" "BNIP3L"
"WNK1" 0 0.41086654849723 0.395 0.218 0 "0" "WNK1"
"DUSP3" 0 0.410805536019214 0.268 0.108 0 "0" "DUSP3"
"HSP90AA1" 0 0.410618103071265 0.974 0.937 0 "0" "HSP90AA1"
"MAP3K2" 0 0.410302008677211 0.334 0.165 0 "0" "MAP3K2"
"TMC6" 0 0.409814929647898 0.265 0.068 0 "0" "TMC6"
"UPP1" 0 0.409597325120132 0.301 0.143 0 "0" "UPP1"
"GCA" 0 0.409429897831867 0.258 0.089 0 "0" "GCA"
"ABHD12" 0 0.407280584942107 0.291 0.135 0 "0" "ABHD12"
"VMA21" 0 0.40647260011216 0.359 0.205 0 "0" "VMA21"
"MKNK1" 0 0.406025713532704 0.335 0.172 0 "0" "MKNK1"
"APBB1IP" 0 0.404459257914598 0.306 0.108 0 "0" "APBB1IP"
"ATP6V1B2" 0 0.404327211681352 0.463 0.212 0 "0" "ATP6V1B2"
"DOCK10" 0 0.401126197489617 0.275 0.089 0 "0" "DOCK10"
"PRR13" 0 0.398178222288891 0.507 0.359 0 "0" "PRR13"
"BAZ2B" 0 0.395821188574799 0.284 0.118 0 "0" "BAZ2B"
"ATP2B1-AS1" 0 0.395381294007138 0.266 0.153 0 "0" "ATP2B1-AS1"
"STXBP2" 0 0.395276398112272 0.276 0.092 0 "0" "STXBP2"
"ATP6AP2" 0 0.394180035296642 0.664 0.525 0 "0" "ATP6AP2"
"ACP2" 0 0.392915432336686 0.271 0.118 0 "0" "ACP2"
"ENG" 0 0.391146626696653 0.432 0.214 0 "0" "ENG"
"CREBRF" 0 0.391109036991361 0.277 0.125 0 "0" "CREBRF"
"EHBP1L1" 0 0.390439716909779 0.277 0.111 0 "0" "EHBP1L1"
"AKAP13" 0 0.390125515224144 0.467 0.295 0 "0" "AKAP13"
"GRK2" 0 0.388433170847382 0.311 0.121 0 "0" "GRK2"
"CAT" 0 0.388331515635793 0.311 0.143 0 "0" "CAT"
"MARCH2" 0 0.388298787562355 0.274 0.109 0 "0" "MARCH2"
"RAB7A" 0 0.388268958540935 0.526 0.394 0 "0" "RAB7A"
"MAP2K3" 0 0.38801171178121 0.336 0.208 0 "0" "MAP2K3"
"NFKBIE" 0 0.386055604820365 0.259 0.107 0 "0" "NFKBIE"
"DDX3X" 0 0.385777017199338 0.545 0.397 0 "0" "DDX3X"
"SMIM30" 0 0.385745182939511 0.364 0.242 0 "0" "SMIM30"
"DDX5" 0 0.385661980882618 0.779 0.705 0 "0" "DDX5"
"WWP1" 0 0.384815002244626 0.258 0.12 0 "0" "WWP1"
"HELZ" 0 0.383015675500955 0.312 0.144 0 "0" "HELZ"
"TGFBR1" 0 0.381596880997837 0.268 0.12 0 "0" "TGFBR1"
"EHD4" 0 0.380226451051329 0.28 0.112 0 "0" "EHD4"
"KLF2" 0 0.379926037869834 0.429 0.284 0 "0" "KLF2"
"ATP2A2" 0 0.378277851412781 0.327 0.179 0 "0" "ATP2A2"
"RTN4" 0 0.377072711451627 0.69 0.571 0 "0" "RTN4"
"DUSP23" 0 0.375682510266349 0.383 0.243 0 "0" "DUSP23"
"JUND" 0 0.374591193832276 0.708 0.524 0 "0" "JUND"
"USP36" 0 0.368488425841267 0.252 0.094 0 "0" "USP36"
"NUFIP2" 0 0.368199225189542 0.337 0.189 0 "0" "NUFIP2"
"FOXN3" 0 0.367751081152043 0.34 0.186 0 "0" "FOXN3"
"MBNL1" 0 0.367347536615855 0.459 0.284 0 "0" "MBNL1"
"SMAP2" 0 0.366042167166282 0.315 0.157 0 "0" "SMAP2"
"ANXA11" 0 0.365445473561212 0.393 0.231 0 "0" "ANXA11"
"B4GALT1" 0 0.365292121764798 0.353 0.196 0 "0" "B4GALT1"
"RAB21" 0 0.365203095876468 0.312 0.155 0 "0" "RAB21"
"IFI16" 0 0.363909081705284 0.602 0.451 0 "0" "IFI16"
"BID" 0 0.363890315141236 0.39 0.242 0 "0" "BID"
"MBP" 0 0.363871704815948 0.281 0.095 0 "0" "MBP"
"LPCAT1" 0 0.363412095678263 0.267 0.114 0 "0" "LPCAT1"
"XAF1" 0 0.359234140801791 0.283 0.135 0 "0" "XAF1"
"JMJD1C" 0 0.358729210981215 0.402 0.257 0 "0" "JMJD1C"
"ARPC5" 0 0.358452087916675 0.726 0.609 0 "0" "ARPC5"
"H2AFY" 0 0.357856090836112 0.539 0.422 0 "0" "H2AFY"
"UBE2D3" 0 0.357821954857894 0.677 0.573 0 "0" "UBE2D3"
"H2AFJ" 0 0.357647176803414 0.464 0.322 0 "0" "H2AFJ"
"KLF10" 0 0.35639029701892 0.392 0.256 0 "0" "KLF10"
"PRDX1" 0 0.355136768919196 0.845 0.781 0 "0" "PRDX1"
"PCBD1" 0 0.354796435445406 0.385 0.247 0 "0" "PCBD1"
"BIN1" 0 0.353086887355408 0.271 0.125 0 "0" "BIN1"
"CLK1" 0 0.35260604324419 0.428 0.296 0 "0" "CLK1"
"PLBD1" 0 0.351633991788735 0.261 0.113 0 "0" "PLBD1"
"IVNS1ABP" 0 0.351154746080696 0.36 0.208 0 "0" "IVNS1ABP"
"CSTB" 0 0.3510269260348 0.855 0.693 0 "0" "CSTB"
"STAT1" 0 0.34975318570191 0.302 0.196 0 "0" "STAT1"
"TALDO1" 0 0.348999646350516 0.584 0.482 0 "0" "TALDO1"
"SDCCAG8" 0 0.348286510699493 0.287 0.152 0 "0" "SDCCAG8"
"WDR26" 0 0.348192124565609 0.272 0.122 0 "0" "WDR26"
"SELENOT" 0 0.347612924266991 0.475 0.346 0 "0" "SELENOT"
"BEX4" 0 0.346449711117267 0.332 0.18 0 "0" "BEX4"
"TMED5" 0 0.34547221299772 0.331 0.18 0 "0" "TMED5"
"GLUD1" 0 0.34395564523477 0.306 0.176 0 "0" "GLUD1"
"SIPA1" 0 0.342783211776975 0.259 0.098 0 "0" "SIPA1"
"DHRS7" 0 0.34239966298835 0.415 0.295 0 "0" "DHRS7"
"RXRA" 0 0.342042551675221 0.255 0.108 0 "0" "RXRA"
"SKIL" 0 0.341393375846687 0.359 0.206 0 "0" "SKIL"
"SLC16A3" 0 0.341282770212392 0.537 0.375 0 "0" "SLC16A3"
"CNDP2" 0 0.340440822363084 0.382 0.24 0 "0" "CNDP2"
"RTN3" 0 0.339884553021166 0.446 0.324 0 "0" "RTN3"
"STX12" 0 0.338601153432546 0.295 0.154 0 "0" "STX12"
"COLGALT1" 0 0.338167611409575 0.323 0.18 0 "0" "COLGALT1"
"TMBIM4" 0 0.33786323598031 0.647 0.511 0 "0" "TMBIM4"
"YME1L1" 0 0.336491609928642 0.394 0.264 0 "0" "YME1L1"
"ITSN2" 0 0.335681037828073 0.296 0.144 0 "0" "ITSN2"
"ATP6AP1" 0 0.334841231141538 0.514 0.358 0 "0" "ATP6AP1"
"RBMS1" 0 0.33353810437033 0.384 0.252 0 "0" "RBMS1"
"LAMTOR4" 0 0.333463246448394 0.711 0.605 0 "0" "LAMTOR4"
"BAX" 0 0.332347712957482 0.522 0.394 0 "0" "BAX"
"ABI1" 0 0.332076881231626 0.287 0.148 0 "0" "ABI1"
"HSD17B11" 0 0.3313603463555 0.347 0.218 0 "0" "HSD17B11"
"STOM" 0 0.330432217712217 0.35 0.174 0 "0" "STOM"
"YWHAB" 0 0.330106143338999 0.709 0.609 0 "0" "YWHAB"
"VAT1" 0 0.329570607980021 0.25 0.133 0 "0" "VAT1"
"ANKH" 0 0.328485824346287 0.441 0.264 0 "0" "ANKH"
