"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"PHLDA11" 1.96279882357973e-111 1.10779927587941 0.749 0.146 4.59275296729422e-107 "8" "PHLDA1"
"ME2" 5.25458222204665e-111 0.615849145712059 0.559 0.085 1.2295196941367e-106 "8" "ME2"
"AP1S21" 7.57995283243491e-111 0.617658397878749 0.682 0.117 1.77363316326145e-106 "8" "AP1S2"
"SNX29" 9.02503612952689e-111 0.411445895970005 0.384 0.043 2.111768203948e-106 "8" "SNX29"
"CRYL1" 1.11449621476015e-110 0.340787323559839 0.379 0.041 2.60780969291727e-106 "8" "CRYL1"
"ATP6V1A" 4.95073919263384e-110 0.45395721636002 0.464 0.06 1.15842346368439e-105 "8" "ATP6V1A"
"SLC4A7" 1.31305334836928e-109 0.55150801629924 0.616 0.098 3.07241352984929e-105 "8" "SLC4A7"
"RHOB" 4.5634884922193e-109 1.2070634836199 0.73 0.147 1.06781067229439e-104 "8" "RHOB"
"NFIC" 4.60143843639233e-109 0.448389621615051 0.488 0.065 1.07669057973144e-104 "8" "NFIC"
"WASHC4" 4.92770603911642e-109 0.466675815790364 0.545 0.08 1.15303393609285e-104 "8" "WASHC4"
"PI4K2A" 6.04727180846582e-109 0.283719966661625 0.28 0.023 1.41500113046292e-104 "8" "PI4K2A"
"CAPG1" 6.70458290088536e-109 1.06953919665017 0.844 0.185 1.56880535297816e-104 "8" "CAPG"
"CD28" 8.92104923561899e-109 0.529595037936402 0.536 0.077 2.08743631064249e-104 "8" "CD28"
"MMD" 3.22797805268519e-108 0.355627334227601 0.322 0.031 7.55314584547808e-104 "8" "MMD"
"NCKAP1L" 4.93395018542654e-108 0.698128468096446 0.725 0.134 1.15449500388796e-103 "8" "NCKAP1L"
"CAT1" 6.67170274709405e-108 0.542362075009445 0.55 0.083 1.56111172579254e-103 "8" "CAT"
"PMP22" 3.78250963473892e-107 0.407233480006117 0.479 0.064 8.85069429432559e-103 "8" "PMP22"
"CDKN1A2" 4.40515879120382e-107 0.966883762951364 0.711 0.139 1.03076310555378e-102 "8" "CDKN1A"
"ATG7" 6.96521026607322e-107 0.304089929497459 0.27 0.022 1.62978955015847e-102 "8" "ATG7"
"FOXO3" 2.76983641013327e-106 0.526139336278423 0.469 0.065 6.48114021607083e-102 "8" "FOXO3"
"MFSD12" 6.13984220543935e-106 0.500719701276777 0.441 0.058 1.43666167765075e-101 "8" "MFSD12"
"NUMB" 2.16849691680949e-105 0.398375526391806 0.445 0.058 5.07406593564252e-101 "8" "NUMB"
"NRIP1" 3.26714737834116e-105 0.306867959985297 0.327 0.033 7.64479815058048e-101 "8" "NRIP1"
"ABR" 1.07266856664162e-103 0.38774045522914 0.336 0.035 2.50993717908473e-99 "8" "ABR"
"SLC17A5" 1.22919545398385e-103 0.336168509994123 0.261 0.022 2.87619444277682e-99 "8" "SLC17A5"
"SLC29A1" 2.10171828192767e-103 0.261472795088012 0.251 0.02 4.91781060788256e-99 "8" "SLC29A1"
"PLEKHM2" 2.84507862609105e-103 0.342662307298955 0.393 0.047 6.65719947719044e-99 "8" "PLEKHM2"
"STX4" 3.30163952510847e-103 0.66753627137003 0.664 0.119 7.72550632480131e-99 "8" "STX4"
"NPTN" 3.58638001211128e-103 0.352760849224388 0.412 0.051 8.39177059033919e-99 "8" "NPTN"
"ATP2A2" 7.51642462102703e-103 0.583627226934531 0.54 0.085 1.75876819707412e-98 "8" "ATP2A2"
"CST32" 8.72890641877055e-103 1.7447018345678 0.995 0.465 2.04247681292812e-98 "8" "CST3"
"G0S2" 1.10402259497308e-102 2.00092708867834 0.332 0.037 2.58330246997751e-98 "8" "G0S2"
"TNFRSF10B" 1.19548417361085e-102 0.332979146546747 0.322 0.032 2.79731341783203e-98 "8" "TNFRSF10B"
"ADA21" 1.29014001441633e-102 0.607288545101057 0.488 0.073 3.01879861973276e-98 "8" "ADA2"
"LIMS11" 1.70182075118266e-102 1.09237905474235 0.863 0.204 3.9820903756923e-98 "8" "LIMS1"
"HEBP1" 2.75662490466877e-102 0.381174862682211 0.389 0.046 6.45022661443445e-98 "8" "HEBP1"
"MKNK1" 2.80061838738491e-102 0.46535725434234 0.488 0.07 6.55316696464194e-98 "8" "MKNK1"
"RHOQ" 3.0625028837648e-102 0.39249046428442 0.412 0.052 7.16595049772125e-98 "8" "RHOQ"
"KDM6B2" 4.10633715634812e-102 1.40302412978559 0.829 0.209 9.60841831213897e-98 "8" "KDM6B"
"HAVCR22" 5.00450188889319e-102 0.545123004377256 0.63 0.107 1.17100339698212e-97 "8" "HAVCR2"
"CTSA1" 5.93270125506595e-102 0.801025078179322 0.787 0.164 1.38819276667288e-97 "8" "CTSA"
"AMDHD2" 2.30069011696187e-101 0.324183976300185 0.37 0.043 5.38338480467907e-97 "8" "AMDHD2"
"GPR1832" 3.26604446424556e-101 1.76287605025778 0.924 0.283 7.64221744188819e-97 "8" "GPR183"
"PPP1R9B" 4.61114371036051e-101 0.345495936586334 0.365 0.042 1.07896151678726e-96 "8" "PPP1R9B"
"GLB1" 5.53993690634887e-101 0.345927899772296 0.374 0.044 1.29628983671657e-96 "8" "GLB1"
"HLA-DPB14" 9.88836479535088e-101 2.01994351410826 0.991 0.442 2.31377847846415e-96 "8" "HLA-DPB1"
"NEAT13" 1.08992590199442e-100 2.07941322303794 0.995 0.681 2.55031761807675e-96 "8" "NEAT1"
"M6PR1" 1.59983020897392e-100 0.688119537462083 0.796 0.164 3.74344270597808e-96 "8" "M6PR"
"ZFP36L11" 1.75529250942547e-100 1.70711399842067 0.976 0.366 4.10720894280466e-96 "8" "ZFP36L1"
"PTPRJ" 2.07777266248036e-100 0.350445306974186 0.498 0.072 4.86178025293779e-96 "8" "PTPRJ"
"SERINC11" 3.14735626122488e-100 0.611353087479953 0.72 0.138 7.36449891564009e-96 "8" "SERINC1"
"SNX8" 5.96282452991583e-100 0.30331214134586 0.294 0.028 1.395241311755e-95 "8" "SNX8"
"TCF42" 1.3396057793227e-99 0.461182235388209 0.517 0.081 3.13454356303718e-95 "8" "TCF4"
"YWHAH1" 2.0692781459982e-99 0.90743394691411 0.81 0.179 4.8419039338212e-95 "8" "YWHAH"
"TMEM127" 3.44115736813416e-99 0.32690716691855 0.346 0.038 8.05196412569712e-95 "8" "TMEM127"
"FTH11" 4.29375854775912e-99 1.91863387308335 1 0.968 1.00469656259016e-94 "8" "FTH1"
"RALGDS" 4.31974817103847e-99 0.74556507259157 0.616 0.108 1.01077787454129e-94 "8" "RALGDS"
"ATP6AP1" 4.78589352526147e-99 0.624276938047403 0.706 0.137 1.11985122597593e-94 "8" "ATP6AP1"
"BHLHE401" 5.26941111951522e-99 0.805244402271567 0.749 0.152 1.23298950785537e-94 "8" "BHLHE40"
"CLCN7" 6.3667171084023e-99 0.331588852772391 0.327 0.035 1.48974813619505e-94 "8" "CLCN7"
"GPR155" 8.19139711159144e-99 0.429068800853169 0.46 0.064 1.91670501014128e-94 "8" "GPR155"
"MAFG" 8.22880796252524e-99 0.469748268940634 0.455 0.065 1.92545877515128e-94 "8" "MAFG"
"ZNF267" 9.23272929274193e-99 0.580154695152837 0.54 0.086 2.16036632720869e-94 "8" "ZNF267"
"CPPED1" 1.14606059241852e-98 0.27074314193802 0.318 0.033 2.68166718020009e-94 "8" "CPPED1"
"EHBP1L1" 2.16157724931572e-98 0.461846606708087 0.526 0.082 5.05787460567384e-94 "8" "EHBP1L1"
"PABPC4" 7.04597840250541e-98 0.66728986757804 0.682 0.134 1.64868848640224e-93 "8" "PABPC4"
"TGFBR1" 9.41225113889779e-98 0.411224574041457 0.374 0.045 2.20237264399069e-93 "8" "TGFBR1"
"TNRC18" 9.48342244831226e-98 0.318683051560461 0.346 0.039 2.21902601868059e-93 "8" "TNRC18"
"PTTG1IP" 1.69805789309613e-97 0.44087474287414 0.602 0.103 3.97328566405565e-93 "8" "PTTG1IP"
"NAGK1" 1.84391084604064e-97 0.587246298597756 0.659 0.123 4.31456698865048e-93 "8" "NAGK"
"PRDM12" 3.79915514886987e-97 1.07352978282379 0.758 0.17 8.88964313284062e-93 "8" "PRDM1"
"CYTH4" 5.12733366036127e-97 0.569694587329328 0.555 0.092 1.19974480318793e-92 "8" "CYTH4"
"SERPINB8" 5.3587296405976e-97 0.256705361059361 0.284 0.027 1.25388914860343e-92 "8" "SERPINB8"
"SNX18" 6.27854816794374e-97 0.303898459257793 0.327 0.035 1.46911748581716e-92 "8" "SNX18"
"S100A9" 1.02585953144697e-96 0.861808098564065 0.384 0.049 2.40040871763276e-92 "8" "S100A9"
"MAT2A" 1.13707920006646e-96 0.78974662629909 0.768 0.162 2.6606516202355e-92 "8" "MAT2A"
"CTBP2" 2.40958466678866e-96 0.274383515613226 0.27 0.025 5.63818716181879e-92 "8" "CTBP2"
"HLA-DRB14" 2.94270891797507e-96 2.0004469891461 0.986 0.493 6.88564459716987e-92 "8" "HLA-DRB1"
"ELL21" 3.08396774584386e-96 0.697473478254975 0.555 0.097 7.21617612850004e-92 "8" "ELL2"
"CORO1C1" 3.12612495210932e-96 0.363070797933966 0.393 0.05 7.3148197754406e-92 "8" "CORO1C"
"RHOBTB3" 4.52381852813088e-96 0.259811464361565 0.303 0.031 1.05852829739735e-91 "8" "RHOBTB3"
"PRNP" 9.0776035652884e-96 0.685925153234867 0.659 0.125 2.12406845824183e-91 "8" "PRNP"
"RASA1" 2.10847222691523e-95 0.318513375085603 0.341 0.039 4.93361416375895e-91 "8" "RASA1"
"CSRNP1" 1.21242950130934e-94 0.731095048600368 0.744 0.157 2.83696379011373e-90 "8" "CSRNP1"
"PDE4DIP" 3.25686737632963e-94 0.427615076511432 0.464 0.068 7.6207439738737e-90 "8" "PDE4DIP"
"CACUL1" 3.61963865669328e-94 0.402769751500167 0.417 0.057 8.4695924927966e-90 "8" "CACUL1"
"TBC1D14" 4.3541570341053e-94 0.307343561307926 0.294 0.03 1.0188292044103e-89 "8" "TBC1D14"
"PPP1R15B" 6.52887548794914e-94 0.598370278439573 0.588 0.105 1.52769157542522e-89 "8" "PPP1R15B"
"DDAH21" 1.84988012118706e-93 0.52241476510862 0.64 0.118 4.32853449556559e-89 "8" "DDAH2"
"DNAJC5" 2.09618226489881e-93 0.345992631994473 0.336 0.039 4.90485688163672e-89 "8" "DNAJC5"
"CCL20" 4.71807631703143e-93 1.72127915101653 0.379 0.051 1.10398267742218e-88 "8" "CCL20"
"MRC2" 4.98968041607905e-93 0.320590422959533 0.275 0.026 1.16753532055834e-88 "8" "MRC2"
"SFMBT2" 5.89457298953246e-93 0.440449066513328 0.422 0.059 1.3792711338207e-88 "8" "SFMBT2"
"PHLDA2" 9.64949747404668e-93 0.497126868692103 0.332 0.038 2.25788591395218e-88 "8" "PHLDA2"
"DNAJA4" 1.07196783997131e-92 0.602026144896993 0.389 0.051 2.50829754874888e-88 "8" "DNAJA4"
"UBE2W" 1.2244251411654e-92 0.343598377999717 0.412 0.056 2.86503238781293e-88 "8" "UBE2W"
"P4HA1" 1.65513763144071e-92 0.417973203242204 0.464 0.069 3.87285654380811e-88 "8" "P4HA1"
"SNN" 4.59106994104141e-92 0.263246371767197 0.27 0.026 1.07426445550428e-87 "8" "SNN"
"PSEN1" 6.63642881410307e-92 0.327856337744277 0.398 0.053 1.55285797821198e-87 "8" "PSEN1"
"SSH1" 7.77122704920154e-92 0.279879186725081 0.308 0.033 1.81838941724267e-87 "8" "SSH1"
"SRGAP2C" 8.92674944624913e-92 0.360548431103622 0.374 0.047 2.08877010292783e-87 "8" "SRGAP2C"
"SOAT1" 1.59935725658901e-91 0.420194681268041 0.379 0.049 3.74233604469262e-87 "8" "SOAT1"
"FNDC3B1" 6.52044540160127e-91 0.435936066881457 0.474 0.075 1.52571901952068e-86 "8" "FNDC3B"
"LGALS32" 6.95492076790227e-91 1.36043704115969 0.929 0.28 1.62738191048145e-86 "8" "LGALS3"
"PDXK1" 2.75288628704043e-90 0.620079178322914 0.692 0.145 6.4414786230459e-86 "8" "PDXK"
"BTK" 3.12515623481062e-90 0.278875380414058 0.284 0.03 7.31255307383337e-86 "8" "BTK"
"SGPP1" 4.34312472236832e-90 0.25956392315779 0.256 0.024 1.01624775378696e-85 "8" "SGPP1"
"RILPL22" 5.31589453537882e-90 0.691560081476183 0.744 0.157 1.24386616233329e-85 "8" "RILPL2"
"ADIPOR1" 9.50087922509147e-90 0.45958425910825 0.545 0.096 2.22311072987915e-85 "8" "ADIPOR1"
"PLIN21" 1.32641982508281e-89 1.70144915762212 0.763 0.188 3.10368974871127e-85 "8" "PLIN2"
"GRB21" 1.35045481558381e-89 0.772538390875807 0.882 0.217 3.15992922298455e-85 "8" "GRB2"
"AHCYL1" 1.51540937220792e-89 0.382222646110129 0.526 0.087 3.54590639002932e-85 "8" "AHCYL1"
"SDCBP1" 6.51447804064755e-89 1.21496921703019 0.967 0.33 1.52432271673112e-84 "8" "SDCBP"
"NFIL3" 9.18948524523417e-89 0.461145773919579 0.403 0.057 2.15024765253234e-84 "8" "NFIL3"
"SLC9A9" 4.55856775637698e-88 0.308696356438252 0.336 0.04 1.06665926931465e-83 "8" "SLC9A9"
"IL2RA1" 6.91501833100084e-88 0.410728819883689 0.332 0.039 1.61804513927089e-83 "8" "IL2RA"
"ZYX1" 9.14316649031553e-88 0.436281554493951 0.588 0.105 2.13940952706893e-83 "8" "ZYX"
"CFLAR2" 1.0125958873794e-87 1.21934962264875 0.905 0.265 2.36937311687907e-83 "8" "CFLAR"
"CASP11" 2.19603044520848e-87 0.595698477765475 0.754 0.16 5.13849163874332e-83 "8" "CASP1"
"PLEKHB2" 3.01712495656706e-87 0.511932916686177 0.654 0.128 7.05977068587127e-83 "8" "PLEKHB2"
"LAMP1" 3.20706812401415e-87 0.664770895506592 0.758 0.167 7.50421870338071e-83 "8" "LAMP1"
"MALT11" 3.93944629657657e-87 0.52145458621482 0.521 0.089 9.21791038935952e-83 "8" "MALT1"
"SUSD6" 5.09755600578727e-87 0.327760791323812 0.398 0.055 1.19277712979416e-82 "8" "SUSD6"
"NF1" 5.11031888407716e-87 0.28814372429346 0.379 0.05 1.19576351568522e-82 "8" "NF1"
"DICER1" 8.07863388568895e-87 0.390455248121153 0.474 0.075 1.89031954291236e-82 "8" "DICER1"
"GPRIN3" 1.4354380264111e-86 0.47007889056055 0.607 0.112 3.35878143799934e-82 "8" "GPRIN3"
"LEPROT" 1.47882083535123e-86 0.442041501235951 0.555 0.099 3.46029287263833e-82 "8" "LEPROT"
"MGAT4A" 4.63726471284365e-86 0.489492305997285 0.611 0.113 1.08507357015829e-81 "8" "MGAT4A"
"ATP6V0D11" 1.36991950472057e-85 0.660900282531216 0.777 0.178 3.20547464909565e-81 "8" "ATP6V0D1"
"CHMP1B2" 1.47313442640381e-85 1.17373269414556 0.882 0.244 3.44698724434228e-81 "8" "CHMP1B"
"ATG4C" 3.17696955640974e-85 0.260784556916857 0.284 0.031 7.43379106504316e-81 "8" "ATG4C"
"HLA-DQA12" 3.46722525983486e-85 1.10708285435242 0.801 0.199 8.11296038548759e-81 "8" "HLA-DQA1"
"PTBP32" 6.79680807768869e-85 0.482168258423985 0.649 0.128 1.59038512209838e-80 "8" "PTBP3"
"CCL43" 8.58601121886509e-85 1.93030706229689 0.934 0.404 2.00904076510224e-80 "8" "CCL4"
"ARF3" 8.9866506055622e-85 0.394941770215436 0.564 0.103 2.1027863751955e-80 "8" "ARF3"
"BICD2" 1.46490130474449e-84 0.310434432158905 0.284 0.031 3.42772256297164e-80 "8" "BICD2"
"NFKB11" 1.64630396086139e-84 0.867531955833902 0.654 0.141 3.85218663801956e-80 "8" "NFKB1"
"ZNF106" 2.87310545003019e-84 0.496513519777893 0.592 0.112 6.72277944252565e-80 "8" "ZNF106"
"NFE2L21" 5.05231336065346e-84 1.03763076798458 0.924 0.276 1.1821908032593e-79 "8" "NFE2L2"
"FCGR2B1" 8.28985523658168e-84 0.612796538263486 0.294 0.035 1.93974322680775e-79 "8" "FCGR2B"
"BNIP3L" 9.03475040231599e-84 0.616454484831989 0.659 0.136 2.11404124663792e-79 "8" "BNIP3L"
"RNASET22" 1.81160619174338e-83 1.12554323378673 0.967 0.315 4.23897732806032e-79 "8" "RNASET2"
"PIK3R5" 2.20672031371485e-83 0.293790346795219 0.322 0.039 5.16350486206139e-79 "8" "PIK3R5"
"UBAC2" 2.78356342442988e-83 0.538994388917042 0.635 0.125 6.51326005682349e-79 "8" "UBAC2"
"FAM120A" 3.41550862742713e-83 0.482936071128626 0.607 0.118 7.99194863731674e-79 "8" "FAM120A"
"NFKBIE" 3.44770109695999e-83 0.336543017026796 0.398 0.058 8.06727579677669e-79 "8" "NFKBIE"
"GNPTG" 5.23196106524869e-83 0.282098128486629 0.393 0.056 1.22422656965754e-78 "8" "GNPTG"
"CTNNB1" 6.35243415539681e-83 0.530693133364809 0.735 0.16 1.4864060680213e-78 "8" "CTNNB1"
"EPS8" 7.44975699486231e-83 0.256914553524616 0.351 0.045 1.74316863922783e-78 "8" "EPS8"
"TPD52L2" 8.27581374715713e-83 0.362280719846476 0.445 0.071 1.9364576586973e-78 "8" "TPD52L2"
"KCNAB2" 9.68543735106549e-83 0.357667530549785 0.483 0.079 2.26629548577581e-78 "8" "KCNAB2"
"MAP3K3" 2.40966491860417e-82 0.316334336476263 0.318 0.038 5.63837494304189e-78 "8" "MAP3K3"
"INPPL1" 2.49756836012135e-82 0.291068900086257 0.336 0.043 5.84406020584795e-78 "8" "INPPL1"
"RIN3" 5.88671595079408e-82 0.302867254885807 0.365 0.049 1.37743266532631e-77 "8" "RIN3"
"RHBDF2" 9.40061673113122e-82 0.373354805314481 0.393 0.058 2.19965030891739e-77 "8" "RHBDF2"
"PEPD" 3.08732702386599e-81 0.446531182039764 0.555 0.104 7.22403650314404e-77 "8" "PEPD"
"ADAM17" 3.39259826063455e-81 0.387972361333349 0.393 0.057 7.93834067005878e-77 "8" "ADAM17"
"CRTAP" 3.46069942470739e-81 0.331532444603743 0.436 0.068 8.09769058387283e-77 "8" "CRTAP"
"FOXN3" 3.99432043054004e-81 0.494865159211226 0.645 0.132 9.34631037542063e-77 "8" "FOXN3"
"NFKBIA2" 7.29981773304281e-81 1.63754846635267 0.991 0.576 1.70808435135469e-76 "8" "NFKBIA"
"SRGAP2" 9.57128245176617e-81 0.269124004390214 0.318 0.039 2.23958438088877e-76 "8" "SRGAP2"
"YTHDF3" 1.00811697662723e-80 0.354495161034275 0.403 0.06 2.35889291361004e-76 "8" "YTHDF3"
"ARHGEF2" 2.17118746775895e-80 0.380889777619135 0.389 0.057 5.08036155580917e-76 "8" "ARHGEF2"
"LITAF2" 2.60868650520178e-80 1.27773013709829 0.929 0.332 6.10406555352163e-76 "8" "LITAF"
"GEM" 2.84535538985162e-80 0.675623522536624 0.389 0.058 6.65784707671381e-76 "8" "GEM"
"TACC12" 5.01585849888251e-80 0.533802616496047 0.725 0.159 1.17366073015352e-75 "8" "TACC1"
"DDX3Y1" 8.48628693029978e-80 0.698397020999268 0.72 0.168 1.98570627882085e-75 "8" "DDX3Y"
"ADPGK" 1.218891054976e-79 0.37740959407154 0.469 0.079 2.85208317953833e-75 "8" "ADPGK"
"LARP4B" 1.26866126142649e-79 0.251331311452735 0.341 0.045 2.96854048561184e-75 "8" "LARP4B"
"DPYD" 1.28042463774511e-79 0.255878035840628 0.284 0.032 2.99606560985978e-75 "8" "DPYD"
"IL17RA" 1.28590055050726e-79 0.337889892557818 0.327 0.042 3.00887869813195e-75 "8" "IL17RA"
"IPO7" 2.27922293711073e-79 0.404273154578654 0.46 0.077 5.33315375054539e-75 "8" "IPO7"
"PRCP" 3.29219105799849e-79 0.312364783404003 0.431 0.07 7.70339785661066e-75 "8" "PRCP"
"SLC35B2" 3.40607953030096e-79 0.329946264755033 0.332 0.043 7.96988549295121e-75 "8" "SLC35B2"
"MAP2K31" 5.6308126655787e-79 0.693115878779246 0.668 0.15 1.31755385561876e-74 "8" "MAP2K3"
"USP9X" 6.14560157383623e-79 0.404581090858604 0.502 0.089 1.43800931226194e-74 "8" "USP9X"
"ATF6" 6.52297470059182e-79 0.321630872629935 0.393 0.059 1.52631085019148e-74 "8" "ATF6"
"ST8SIA4" 7.24119065082044e-79 0.385601588967268 0.54 0.101 1.69436620038547e-74 "8" "ST8SIA4"
"NR4A23" 1.47009355134756e-78 1.51066322683336 0.972 0.436 3.43987190079816e-74 "8" "NR4A2"
"MAPK6" 2.33860580029097e-78 0.310772933308623 0.346 0.047 5.47210371210085e-74 "8" "MAPK6"
"LACTB" 2.53215462944373e-78 0.361453883220269 0.422 0.067 5.92498861743539e-74 "8" "LACTB"
"SYNGR22" 3.71923159915309e-78 0.427179278117421 0.611 0.124 8.70263001885832e-74 "8" "SYNGR2"
"GNA151" 4.58042110186854e-78 0.319581802644037 0.346 0.047 1.07177273362622e-73 "8" "GNA15"
"HLA-DQB12" 4.76063270557235e-78 1.07543842792591 0.91 0.279 1.11394044677687e-73 "8" "HLA-DQB1"
"AC016831.1" 7.78757699709595e-78 0.434817817172486 0.318 0.042 1.82221514155048e-73 "8" "AC016831.1"
"PHKB" 1.11360096464701e-77 0.387215954973527 0.469 0.08 2.60571489717753e-73 "8" "PHKB"
"RGL2" 1.62976312500729e-77 0.269440128804151 0.303 0.037 3.81348273620456e-73 "8" "RGL2"
"SPART" 1.91337892760858e-77 0.269227561881049 0.284 0.033 4.47711535271132e-73 "8" "SPART"
"C6orf621" 2.09667503839605e-77 0.675420785927099 0.768 0.186 4.90600992234292e-73 "8" "C6orf62"
"SPAG9" 2.45087148666158e-77 0.420533149799263 0.569 0.111 5.73479419163944e-73 "8" "SPAG9"
"RAB7A1" 2.71603881052643e-77 0.576413000943197 0.801 0.193 6.35525921275078e-73 "8" "RAB7A"
"RTN31" 3.93504987802999e-77 0.398974930316521 0.607 0.126 9.20762320960236e-73 "8" "RTN3"
"COMT1" 9.10454550761415e-77 0.607102864837007 0.701 0.16 2.13037260332664e-72 "8" "COMT"
"ETF11" 9.10827862390878e-77 0.580291865561149 0.626 0.134 2.13124611520842e-72 "8" "ETF1"
"EPS15" 1.92740141050561e-76 0.433629416191738 0.578 0.115 4.50992656044208e-72 "8" "EPS15"
"SNX61" 6.83507012666757e-76 0.907056469447679 0.915 0.273 1.59933805893895e-71 "8" "SNX6"
"TENT2" 8.50842315954907e-76 0.317940510673333 0.313 0.04 1.99088593510289e-71 "8" "TENT2"
"ADAM10" 1.28869247774159e-75 0.366734941168909 0.592 0.118 3.01541152866754e-71 "8" "ADAM10"
"SEC14L11" 3.47700255118819e-75 0.486569611940557 0.573 0.119 8.13583826952525e-71 "8" "SEC14L1"
"VSIR" 3.66036431621404e-75 0.435386842458657 0.682 0.153 8.56488646350922e-71 "8" "VSIR"
"GPATCH2L" 3.7730014851957e-75 0.372202080853597 0.483 0.087 8.82844617520943e-71 "8" "GPATCH2L"
"AKR1A1" 6.47308208458308e-75 0.638689662435835 0.777 0.198 1.51463647697159e-70 "8" "AKR1A1"
"OAZ2" 6.66261988397464e-75 0.348105669229278 0.488 0.088 1.55898642665123e-70 "8" "OAZ2"
"LAPTM51" 6.87527889488161e-75 1.24513700953609 0.981 0.5 1.60874650861335e-70 "8" "LAPTM5"
"TET2" 8.70633348090876e-75 0.400581648215083 0.341 0.048 2.03719497119784e-70 "8" "TET2"
"ARMT1" 1.16639389197077e-74 0.369777777599282 0.332 0.046 2.72924506782241e-70 "8" "ARMT1"
"PDCD6IP" 1.35908956135836e-74 0.351561960251419 0.502 0.092 3.18013366462242e-70 "8" "PDCD6IP"
"TYMP4" 1.73076948924641e-74 1.27835856656648 0.915 0.328 4.04982752788768e-70 "8" "TYMP"
"ITM2B" 2.19747489281219e-74 1.20498174662913 1 0.715 5.14187150169125e-70 "8" "ITM2B"
"TNFSF12" 2.68146929359406e-74 0.439779009634185 0.588 0.117 6.27437000008074e-70 "8" "TNFSF12"
"WDR26" 3.98633518494694e-74 0.41546731219264 0.502 0.093 9.32762569925735e-70 "8" "WDR26"
"TPMT" 7.81648544534854e-74 0.282041284684194 0.398 0.062 1.82897942935711e-69 "8" "TPMT"
"SLC25A24" 1.02637475723118e-73 0.262289684653047 0.355 0.051 2.40161429444524e-69 "8" "SLC25A24"
"RTN41" 1.36107711600367e-73 0.883823147276791 0.905 0.271 3.184784343737e-69 "8" "RTN4"
"NTAN11" 2.1284632875253e-73 0.396647364573861 0.498 0.092 4.98039124648044e-69 "8" "NTAN1"
"FOSB2" 2.50099280538141e-73 1.33379949303289 0.991 0.449 5.85207306531196e-69 "8" "FOSB"
"ANXA52" 4.45069823577791e-73 1.07824104945227 0.976 0.372 1.04141888018967e-68 "8" "ANXA5"
"ETV6" 5.44962540886763e-73 0.304213458459338 0.351 0.051 1.27515784942094e-68 "8" "ETV6"
"DOCK21" 5.80924481624405e-73 0.354469985468873 0.626 0.131 1.35930519455295e-68 "8" "DOCK2"
"KMT2C" 6.66711603874073e-73 0.389529079845525 0.597 0.125 1.56003848190494e-68 "8" "KMT2C"
"ARHGAP4" 8.36841314896037e-73 0.519318556574515 0.659 0.147 1.95812499272524e-68 "8" "ARHGAP4"
"GGA1" 9.77480368912133e-73 0.331477167169184 0.55 0.108 2.2872063152175e-68 "8" "GGA1"
"HIPK3" 1.14840789667245e-72 0.270339094181645 0.351 0.051 2.68715963742387e-68 "8" "HIPK3"
"MAP3K81" 1.68291128856417e-72 0.601955412738494 0.63 0.142 3.9378441241113e-68 "8" "MAP3K8"
"ARL8A" 2.79450560091225e-72 0.357062148555798 0.45 0.079 6.53886365557458e-68 "8" "ARL8A"
"TPRA1" 2.91289771356252e-72 0.268481365301217 0.256 0.029 6.81588935996494e-68 "8" "TPRA1"
"PCBD1" 3.13366363923405e-72 0.295080365801941 0.502 0.094 7.33245954944377e-68 "8" "PCBD1"
"MAP3K21" 3.71846651356317e-72 0.366118801520604 0.616 0.129 8.70083979508647e-68 "8" "MAP3K2"
"ANXA4" 4.34888882340066e-72 0.358516296191589 0.488 0.089 1.01759649578752e-67 "8" "ANXA4"
"ABHD2" 4.47312472243274e-72 0.261002779938984 0.332 0.046 1.04666645380204e-67 "8" "ABHD2"
"UBAC1" 6.04615157426224e-72 0.302244432907576 0.408 0.067 1.41473900686162e-67 "8" "UBAC1"
"SPPL3" 7.63161020289692e-72 0.30657268697622 0.36 0.054 1.78572047137585e-67 "8" "SPPL3"
"DUSP23" 1.51661660300501e-71 0.303492838611039 0.536 0.104 3.54873118937142e-67 "8" "DUSP23"
"ATP6V1H" 4.72190544966806e-71 0.338548270033447 0.483 0.089 1.10487865616783e-66 "8" "ATP6V1H"
"SRGN4" 5.20579529843438e-71 1.33405412107843 1 0.76 1.21810404188066e-66 "8" "SRGN"
"ZFAND51" 8.27351613722602e-71 0.760418787809181 0.829 0.23 1.93592004094952e-66 "8" "ZFAND5"
"SFXN3" 9.20852619562517e-71 0.252457111036565 0.299 0.039 2.15470304451433e-66 "8" "SFXN3"
"TAOK1" 1.45418676735359e-70 0.325904616292551 0.455 0.081 3.40265161693066e-66 "8" "TAOK1"
"FUCA2" 1.74854117227708e-70 0.289603216053784 0.341 0.051 4.09141148901113e-66 "8" "FUCA2"
"RNF1491" 1.77529658639188e-70 0.618389336505675 0.687 0.165 4.15401648249835e-66 "8" "RNF149"
"GLA1" 1.79395269659433e-70 0.430735585651804 0.417 0.073 4.19766991476108e-66 "8" "GLA"
"CANX1" 2.24102040864431e-70 0.685218198917637 0.825 0.227 5.24376365418682e-66 "8" "CANX"
"MAP3K1" 2.67934989263575e-70 0.30867450185905 0.389 0.063 6.26941081377839e-66 "8" "MAP3K1"
"FCHSD21" 4.03779944180793e-70 0.364975086480342 0.37 0.059 9.44804691388638e-66 "8" "FCHSD2"
